originx,originy,origin,destinationx,destinationy,destination
-36.8503605,174.85138503,1 LONG DR,-36.85108805,174.85095317,4 HANENE ST
-36.8503605,174.85138503,1 LONG DR,-36.85127907,174.84949755, HANENE ST
-36.85331895,174.85043438,29 LONG DR,-36.86198518,174.83888885, 203 KOHIMARAMA RD
-36.85322807,174.84365455,2 BADDELEY AVE,-36.86198518,174.83888885, 203 KOHIMARAMA RD
-36.85616985,174.8520553,85 LONG DR,-36.8646979,174.759153,230 SYMONDS ST
-36.85370187,174.8511206, LONG DR,-36.86198518,174.83888885, 203 KOHIMARAMA RD
-36.85571988,174.85114075,73 LONG DR,-36.86198518,174.83888885, 203 KOHIMARAMA RD
-36.85571988,174.85114075,73 LONG DR,-36.86198518,174.83888885,203 KOHIMARAMA RD
-36.85139815,174.8412469, TARANAKI RD,-36.86198518,174.83888885, 203 KOHIMARAMA RD
-36.85631923,174.84313343, BADDELEY AVE,-36.86198518,174.83888885,203 KOHIMARAMA RD
-36.85290418,174.85670163, GOLDIE ST,-36.86198518,174.83888885, 203 KOHIMARAMA RD
-36.88695083,174.74158722,26 PATTERSON ST,-36.8663262,174.74222262,390 GREAT NORTH RD
-36.8622843,174.78935877, ELAM ST,-36.8646979,174.759153,230 SYMONDS ST
-36.88481242,174.77583857,244 MANUKAU RD,-36.8646979,174.759153,230 SYMONDS ST
-36.8765282,174.78314232,11 DILWORTH AVE,-36.8646979,174.759153,230 SYMONDS ST
-36.86666875,174.741218,424 GREAT NORTH RD,-36.86598973,174.74075333,4 NORTHLAND ST
-36.9109575,174.83948587,8 LYNTON RD,-36.9109575,174.83948587,8 LYNTON RD
-36.88000345,174.81128852,4 UPLAND RD,-36.8646979,174.759153,230 SYMONDS ST
-36.87816018,174.77166925,41 OWENS RD,-36.8646979,174.759153,230 SYMONDS ST
-36.92825685,174.73947672,33 QUONA AVE,-36.92807857,174.7395744,35 QUONA AVE
-36.90509127,174.95304438,109 PAH RD,-36.8646979,174.759153,230 SYMONDS ST
-36.88909643,174.76232097, PENRHYN RD,-36.89034947,174.76200708,40 BALMORAL RD
-36.8895525,174.76254403,8 PENRHYN RD,-36.8646979,174.759153,230 SYMONDS ST
-36.89602495,174.8539979,6 GREEN RD,-36.89602495,174.8539979,6 GREEN RD
-36.88636917,174.77464947,3 INVERARY AVE,-36.88652942,174.77279318,25 INVERARY AVE
-36.88214995,174.73715723,19 AROHA AVE,-36.8646979,174.759153,230 SYMONDS ST
-36.86730592,174.74532408,33 BOND ST,-36.8646979,174.759153,230 SYMONDS ST
-36.88769453,174.76326318, WINDMILL RD,-36.88769453,174.76326318, WINDMILL RD
-36.84760965,174.73487882,23 ALBANY RD,-36.8646979,174.759153,230 SYMONDS ST
-36.85344017,174.74193598,58 VERMONT ST,-36.8534425,174.74176772,60 VERMONT ST
-36.8663384,174.78130703,13a LAXON TCE,-36.8646979,174.759153,230 SYMONDS ST
-36.86410477,174.75291188, TAKAU ST,-36.8646979,174.759153,230 SYMONDS ST
-36.89524205,174.70442507,1220 NEW NORTH RD,-36.89788452,174.70132228,170 BLOCKHOUSE BAY RD
-36.88418542,174.73788313, WATSON AVE,-36.8646979,174.759153,230 SYMONDS ST
-36.89186188,174.70730783,1153 NEW NORTH RD,-36.89469225,174.70939203, ENNISMORE RD
-36.87789412,174.77024825,155 MOUNTAIN RD,-36.8646979,174.759153,230 SYMONDS ST
-36.9171074,174.85072643,25 BOWDEN RD,-36.8646979,174.759153,230 SYMONDS ST
-36.86803463,174.7737334,6 ROXBURGH ST,-36.86803463,174.7737334, ROXBURGH ST
-36.90554092,174.80527342,62 GREENPARK RD,-36.8646979,174.759153,230 SYMONDS ST
-36.85798643,174.74552575,58 SCANLAN ST,-36.8646979,174.759153,230 SYMONDS ST
-36.8709681,174.75913668,36 EDENVALE CRES,-36.8646979,174.759153,230 SYMONDS ST
-36.90126937,174.8118851,40 CAWLEY ST,-36.8646979,174.759153,230 SYMONDS ST
-36.90072115,174.74174597,7 LOUVAIN AVE,-36.90072115,174.74174597,7 LOUVAIN AVE
-36.86930322,174.78294497, MIDDLETON RD,-36.8663262,174.74222262,390 GREAT NORTH RD
-36.90615222,174.80505198,44 ROCKFIELD RD,-36.8646979,174.759153,230 SYMONDS ST
-36.87337442,174.75355532,8 ALDERLEY RD,-36.8646979,174.759153,230 SYMONDS ST
-36.88192602,174.72085078,818 NEW NORTH RD,-36.8646979,174.759153,230 SYMONDS ST
-36.88757397,174.7470718, DOMINION RD,-36.88888888,174.75021233,34 ROCKLANDS AVE
-36.88326295,174.73869745, SANDRINGHAM RD,-36.89333663,174.73809915,87 LAMBETH RD
-36.91992137,174.80451627, HENDERSON PL,-36.91992137,174.80451627,12 HENDERSON PL
-36.84581988,174.73646005, ARDMORE RD,-36.84649128,174.73670222,11 ARDMORE RD
-36.90631507,174.83135985,202 PENROSE RD,-36.90730742,174.83086412,215 PENROSE RD
-36.85083815,174.74327797,12 TOLE ST,-36.8646979,174.759153,230 SYMONDS ST
-36.91811275,174.74459872,12 GREGORY PL,-36.8646979,174.759153,230 SYMONDS ST
-36.9242066,174.78144812, HILL ST,-36.9242066,174.78144812, HILL ST
-36.89520307,174.75713583,5 PEARY RD,-36.8646979,174.759153,230 SYMONDS ST
-36.87495975,174.74731485, KOWHAI ST,-36.87574937,174.74726857,8 RALEIGH ST
-36.87495975,174.74731485, KOWHAI ST,-36.87578885,174.7474384,6 RALEIGH ST
-36.87495975,174.74731485, KOWHAI ST,-36.87564528,174.74678378,14 RALEIGH ST
-36.88769453,174.76326318, WINDMILL RD,-36.88613387,174.7624237,2 WINDMILL RD
-36.86917412,174.7832583, BASSETT RD,-36.874028,174.7851097,14 BASSETT RD
-36.84221948,174.73529902,59 SENTINEL RD,-36.84221948,174.73529902,59 SENTINEL RD
-36.86904845,174.77358692,14 SECCOMBES RD,-36.8646979,174.759153,230 SYMONDS ST
-36.8491133,174.736105,53 WANGANUI AVE,-36.8646979,174.759153,230 SYMONDS ST
-36.88840667,174.76352875,26 PENCARROW AVE,-36.8890341,174.76270143,2 PENRHYN RD
-36.86638015,174.75831663,2 RURU ST,-36.8646979,174.759153,230 SYMONDS ST
-36.88813545,174.76204327,12 PENCARROW AVE,-36.8890341,174.76270143,2 PENRHYN RD
-36.93818078,174.84380697,7 LUKE ST,-36.92334575,174.77862768,24 CHURCH ST
-36.88916152,174.76451105,OPP 21 ABERFOYLE ST,-36.8886673,174.76492177,40 PENCARROW AVE
-36.88931727,174.76446055,19 ABERFOYLE ST,-36.8886673,174.76492177,40 PENCARROW AVE
-36.89009603,174.7640091,14 ABERFOYLE ST,-36.88769453,174.76326318, WINDMILL RD
-36.88946182,174.76440417,17 ABERFOYLE ST,-36.88896555,174.76485522,39 PENCARROW AVE
-36.8902572,174.76553602,2A ABERFOYLE ST,-36.88769453,174.76326318, WINDMILL RD
-36.69478108,174.7593406,OPP 61 CLIFF RD,-36.8646979,174.759153,230 SYMONDS ST
-36.89989638,174.79642957,85 TE KAWA RD,-36.90057022,174.79629775,OPP 78 TE KAWA RD
-36.8949039,174.7312835,30 TAUMATA RD,-36.89478668,174.7310871,32 TAUMATA RD
-36.89561883,174.70312217,1221 NEW NORTH RD,-36.89493302,174.70546448,5 BOLLARD AVE
-36.91411423,174.72972722,498 RICHARDSON RD,-36.9123284,174.72924252,7 MCGOWAN ST
-36.78509308,174.77190823,9 CAMPBELL RD,-36.8646979,174.759153,230 SYMONDS ST
-36.86544015,174.8420604, ASHWELL ST,-36.86544015,174.8420604, ASHWELL ST
-36.8637653,174.75896892,3 EXMOUTH ST,-36.8646979,174.759153,230 SYMONDS ST
-36.86445558,174.7590832,14 EXMOUTH ST,-36.8646979,174.759153,230 SYMONDS ST
-36.90175233,174.74186368,1 CAMBRAI AVE,-36.90204293,174.74152058,4 CAMBRAI AVE
-36.9716339,174.82039845,3 GEORGE ST,-36.8646979,174.759153,230 SYMONDS ST
-36.87399522,174.7345083,16 WESTERN SPRINGS RD,-36.87372285,174.73270795,34 WESTERN SPRINGS RD
-36.86966338,174.82231835,34 BONNIE BRAE RD,-36.8710637,174.82187385,14 BONNIE BRAE RD
-36.86966338,174.82231835,34 BONNIE BRAE RD,-36.87056703,174.8227575,17A BONNIE BRAE RD
-36.90521885,174.7718692,1A LAUCHLAN AVE,-36.90475668,174.77078688,2A LIVERPOOL ST
-36.88815357,174.74725732,630 DOMINION RD,-36.8646979,174.759153,230 SYMONDS ST
-36.88965145,174.74810442,11 HALSTON RD,-36.8646979,174.759153,230 SYMONDS ST
-36.88024553,174.81890023,6 KORAHA ST,-36.8646979,174.759153,230 SYMONDS ST
-36.90150513,174.74256062,927 DOMINION RD,-36.8646979,174.759153,230 SYMONDS ST
-36.8875895,174.78984795,153 GREAT SOUTH RD,-36.8646979,174.759153,230 SYMONDS ST
-36.87432468,174.78502935,12 BASSETT RD,-36.8646979,174.759153,230 SYMONDS ST
-36.87234463,174.80007003, COMBES RD,-36.8646979,174.759153,230 SYMONDS ST
-36.87353772,174.80144403,29A COMBES RD,-36.8646979,174.759153,230 SYMONDS ST
-36.8939811,174.80361255,8 TE MARAMA RD,-36.8646979,174.759153,230 SYMONDS ST
-36.86820722,174.82173657,86 TAHAPA CRES,-36.8646979,174.759153,230 SYMONDS ST
-36.8683647,174.82128127,2 MANAPAU ST,-36.8646979,174.759153,230 SYMONDS ST
-36.8862851,174.71616535,21 ALLENDALE RD,-36.88715085,174.71527937, ALLENDALE RD
-36.86675088,174.73135803,82 TUARANGI RD,-36.86729137,174.73210992,9 WEXFORD RD
-36.86682167,174.73098032, TUARANGI RD,-36.86731102,174.73555388, IVANHOE RD
-36.9060041,174.75925945,930 MOUNT EDEN RD,-36.8646979,174.759153,230 SYMONDS ST
-36.889761,174.69664695, GREAT NORTH RD,-36.86543478,174.7324934,702 GREAT NORTH RD
-36.89946762,174.85258047,27 QUEENS RD,-36.89728428,174.85314063, PLEASANT VIEW RD
-36.86066985,174.85176162, TARAWERA TCE,-36.86234472,174.84976113, GRAMPIAN RD
-36.90045292,174.74140405,11 LOUVAIN AVE,-36.8646979,174.759153,230 SYMONDS ST
-36.8680307,174.78259142,54 MIDDLETON RD,-36.86756377,174.78317375,77 MIDDLETON RD
-36.86321615,174.74732803,3 TURAKINA ST,-36.8646979,174.759153,230 SYMONDS ST
-36.86034403,174.7472913,29 SCANLAN ST,-36.8663262,174.74222262,390 GREAT NORTH RD
-36.86165497,174.87509708,146 RIDDELL RD,-36.86110458,174.87191627,157 RIDDELL RD
-36.91440208,174.72937085,471 RICHARDSON RD,-36.91211807,174.72886097,8 MCGOWAN ST
-36.87413682,174.75599165,12 HOROEKA AVE,-36.8646979,174.759153,230 SYMONDS ST
-36.9132712,174.84687815,3 MATANGI RD,-36.91326212,174.8470636,4 MATANGI RD
-36.8748797,174.7804403, ROBERT HALL AVE,-36.8646979,174.759153,230 SYMONDS ST
-36.88746837,174.79173137,9 SUNNYVALE RD,-36.8646979,174.759153,230 SYMONDS ST
-36.89508515,174.75406683,38 PEARY RD,-36.89485893,174.75377727,42 PEARY RD
-36.91315438,174.75640638,40 HAUGHEY AVE,-36.91352232,174.75641125, HAUGHEY AVE
-36.85857265,174.74479627, ROSE RD,-36.85834855,174.74381013,53 ROSE RD
-36.91227673,174.72741153,421 RICHARDSON RD,-36.91211807,174.72886097,8 MCGOWAN ST
-36.85822948,174.86291878, MASKELL ST,-36.85302578,174.86756175,125 MASKELL ST
-36.87779718,174.74892545,45 CROMWELL ST,-36.87779718,174.74892545,45 CROMWELL ST
-36.88574087,174.70645147,44 SPRINGLEIGH AVE,-36.88574087,174.70645147,44 SPRINGLEIGH AVE
-36.88170835,174.7378162, BEGBIE PL,-36.88170835,174.7378162, BEGBIE PL
-36.88935297,174.74806963, HALSTON RD,-36.88935297,174.74806963, HALSTON RD
-36.89559597,174.70482468, NEW NORTH RD,-36.89014295,174.711471,14 RICHARDSON RD
-36.8658034,174.76358027,23 NUGENT ST,-36.8646979,174.759153,230 SYMONDS ST
-36.88955858,174.71109835, RICHARDSON RD,-36.90668143,174.72272755,336 RICHARDSON RD
-36.84462805,174.73824037, HAMILTON RD,-36.84381038,174.73797732,19 HAMILTON RD
-36.89620212,174.77368363,513 MANUKAU RD,-36.8646979,174.759153,230 SYMONDS ST
-36.95224843,174.7863326,66 MOUNTAIN RD,-36.8646979,174.759153,230 SYMONDS ST
-36.8660518,174.76384677,12 NUGENT ST,-36.8646979,174.759153,230 SYMONDS ST
-36.87787102,174.71440617,25a FIFTH AVE,-36.87795242,174.71368718,19 FIFTH AVE
-36.98534562,174.86262722,60 FITZROY ST,-36.9852486,174.86405058,65 FITZROY ST
-36.8767455,174.78045855, MAURANUI AVE,-36.86637448,174.70163067, MARANUI AVE
-36.88711448,174.7908162,28 OTAHURI CRES,-36.8646979,174.759153,230 SYMONDS ST
-36.87526173,174.77494045,22 ALPERS AVE,-36.8646979,174.759153,230 SYMONDS ST
-36.86709158,174.74523007,31 BOND ST,-36.8646979,174.759153,230 SYMONDS ST
-36.91246007,174.7789073,22 MOUNT SMART RD,-36.91511962,174.80148648, MOUNT SMART RD
-36.8714141,174.73988282,51 SECOND AVE,-36.87141658,174.7400085,49 SECOND AVE
-36.87809143,174.7610747,335 MOUNT EDEN RD,-36.87809143,174.7610747,335 MOUNT EDEN RD
-36.88612233,174.71371437,998 NEW NORTH RD,-36.8646979,174.759153,230 SYMONDS ST
-36.90138003,174.83564462, HIGGS RD,-36.90138003,174.83564462, HIGGS RD
-36.8897607,174.76212207,11A PENRHYN RD,-36.88867888,174.76333648,21 PENCARROW AVE
-36.8897607,174.76212207,11A PENRHYN RD,-36.88840667,174.76352875,26 PENCARROW AVE
-36.8899137,174.76245408,12 PENRHYN RD,-36.88867888,174.76333648,21 PENCARROW AVE
-36.88903813,174.76318428,4 PENRHYN RD,-36.88931727,174.76446055,19 ABERFOYLE ST
-36.86766202,174.82450782,56 TAHAPA CRES,-36.86750723,174.824847,52 TAHAPA CRES
-36.87477,174.7552284,42 BELLEVUE RD,-36.8646979,174.759153,230 SYMONDS ST
-36.87355293,174.7558394,3A HOROEKA AVE,-36.87355293,174.7558394,3A HOROEKA AVE
-36.87763372,174.7418312,105 BURNLEY TCE,-36.8781628,174.74292538,88 BURNLEY TCE
-36.87815722,174.74434687,67 BURNLEY TCE,-36.8783716,174.74385158,76 BURNLEY TCE
-36.87488305,174.74955438,5 WALTERS RD,-36.8646979,174.759153,230 SYMONDS ST
-36.88032863,174.7542831,50 PROSPECT TCE,-36.76741603,174.76279003,45 PROSPECT TCE
-36.92407817,174.73050427,50 BUDGEN ST,-36.9239097,174.73068205,44 BUDGEN ST
-36.89956812,174.80148002,13 WAIOHUA RD,-36.90084417,174.79930687, WAIOHUA RD
-36.88958992,174.7902427, TAWERA RD,-36.89067197,174.79237487,5 TAWERA RD
-36.92173307,174.70628015,58 DONOVAN ST,-36.92128092,174.70595155,54 RATHLIN ST
-36.88011532,174.7759062,151 MANUKAU RD,-36.8646979,174.759153,230 SYMONDS ST
-36.87836173,174.7500743,317 DOMINION RD,-36.8646979,174.759153,230 SYMONDS ST
-36.88186555,174.81072997, TAHORA AVE,-36.88391337,174.80990833,7 MAINSTON RD
-36.88174318,174.81045213,2 TAHORA AVE,-36.88374128,174.81034007,11 MAINSTON RD
-36.88174318,174.81045213,2 TAHORA AVE,-36.88394653,174.8094215,1 MAINSTON RD
-36.88225462,174.8105754,10 TAHORA AVE,-36.8835805,174.80986442,2 MAINSTON RD
-36.88174318,174.81045213,2 TAHORA AVE,-36.88349085,174.81135012, MAINSTON RD
-36.88204283,174.81061412,8 TAHORA AVE,-36.88382238,174.81060675,13 MAINSTON RD
-36.88773978,174.7929829,OPP 37 MAREWA RD,-36.8646979,174.759153,230 SYMONDS ST
-36.86874033,174.77377412,13 SECCOMBES RD,-36.86874033,174.77377412,13 SECCOMBES RD
-36.9083578,174.80017463, HOUPARA ST,-36.8663262,174.74222262,390 GREAT NORTH RD
-36.87483333,174.74664923, CRICKET AVE,-36.87557695,174.74644415,18 RALEIGH ST
-36.84455525,174.73350038, WALLACE ST,-36.84455525,174.73350038,18 WALLACE ST
-36.93972268,174.84461492,31b CHURCH ST,-36.82941637,174.80372322, CHURCH ST
-36.87631337,174.74149427,98 SANDRINGHAM RD,-36.8646979,174.759153,230 SYMONDS ST
-36.90933053,174.778293,22 TURAMA RD,-36.90969033,174.77863987,23 TURAMA RD
-36.87788313,174.72054685, BALDWIN AVE,-36.87788313,174.72054685, BALDWIN AVE
-36.90493535,174.71121308,133 NEW WINDSOR RD,-36.90493535,174.71121308,133 NEW WINDSOR RD
-36.87848268,174.73651703,90 AROHA AVE,-36.8646979,174.759153,230 SYMONDS ST
-36.91936895,174.7551806,17 CURRIE AVE,-36.8663262,174.74222262,390 GREAT NORTH RD
-36.8514757,174.74034933,114 CLARENCE ST,-36.8646979,174.759153,230 SYMONDS ST
-36.84636395,174.73501435,8 ALBANY RD,-36.8646979,174.759153,230 SYMONDS ST
-36.86246377,174.71880592, MOTIONS RD,-36.86734177,174.7627235, BOSTON RD
-36.93287873,174.74272508, ALDERSGATE RD,-36.8646979,174.759153,230 SYMONDS ST
-36.97516102,174.84477408, STATION RD,-36.92283812,174.82349332, AUTUMN PL
-36.86704575,174.7445497,26 COOPER ST,-36.8646979,174.759153,230 SYMONDS ST
-36.88000237,174.74464405,47 PAICE AVE,-36.88029207,174.74455175,48 PAICE AVE
-36.88002752,174.74480327,45 PAICE AVE,-36.8801672,174.74546495,37 PAICE AVE
-36.89633252,174.73774312,35 KIWITEA ST,-36.89594598,174.73794948,29 PARRY ST
-36.89545927,174.70346208,1217 NEW NORTH RD,-36.89493302,174.70546448,5 BOLLARD AVE
-36.86290918,174.73783832, PRIME RD,-36.86298788,174.73772358,8 PRIME RD
-36.89674705,174.79920638, WILLIAM AVE,-36.89606178,174.79927838,8 WILLIAM AVE
-36.87388912,174.78727527, BUTTLE ST,-36.8646979,174.759153,230 SYMONDS ST
-36.91957167,174.80662828, GOODMAN PL,-36.8646979,174.759153,230 SYMONDS ST
-36.8623962,174.86933083,4 CRANBROOK PL,-36.8646979,174.759153,230 SYMONDS ST
-36.91995965,174.80987108,65 MAURICE RD,-36.92692403,174.79578615, 175 NEILSON ST
-36.91955522,174.80983543,59 MAURICE RD,-36.92692403,174.79578615, 175 NEILSON ST
-36.91678918,174.8096026,17 MAURICE RD,-36.8646979,174.759153,230 SYMONDS ST
-36.92027347,174.82065905,8 HUGO JOHNSTON DR,-36.92283812,174.82349332, AUTUMN PL
-36.91335498,174.80542123,157 ROCKFIELD RD,-36.8646979,174.759153,230 SYMONDS ST
-36.91357397,174.80541957,161 ROCKFIELD RD,-36.92261387,174.81155383, NEILSON ST
-36.91413725,174.80544913,169 ROCKFIELD RD,-36.92261387,174.81155383, NEILSON ST
-36.91857967,174.75023448,8 FICKLING AVE,-36.91851216,174.75041286,10 FICKLING AVE
-36.89956812,174.80148002,13 WAIOHUA RD,-36.8646979,174.759153,230 SYMONDS ST
-36.88907702,174.7919139,177 GREAT SOUTH RD,-36.8646979,174.759153,230 SYMONDS ST
-36.88261385,174.81056763,14 TAHORA AVE,-36.88186555,174.81072997, TAHORA AVE
-36.87768367,174.82534815,2/22 MCFARLAND ST,-36.8646979,174.759153,230 SYMONDS ST
-36.944017,174.84105043,21 MASON AVE,-36.8663262,174.74222262,390 GREAT NORTH RD
-36.89151333,174.73557567,20 CARRIE ST,-36.8771266,174.6421085,3 DUNCAN AVE
-36.8284967,174.8030361,16 CHURCH ST,-36.93957762,174.89184393,61 CROOKS RD
-36.86585385,174.74147555, NORTHLAND ST,-36.8646979,174.759153,230 SYMONDS ST
-36.91520978,174.78078352, INKERMAN ST,-36.91454207,174.77949898,20 INKERMAN ST
-36.8955999,174.84635388,11 MONACO PL,-36.89544047,174.84619625,9 MONACO PL
-36.87495975,174.74731485, KOWHAI ST,-36.8646979,174.759153,230 SYMONDS ST
-36.87630516,174.7832772,9 DILWORTH AVE,-36.87610393,174.783972,12 DILWORTH AVE
-36.86772177,174.74553792,41 BOND ST,-36.86756113,174.74545717,39 BOND ST
-36.88494142,174.71440185,937 NEW NORTH RD,-36.8646979,174.759153,230 SYMONDS ST
-36.91615507,174.78350237,157 TRAFALGAR ST,-36.91590585,174.78286693,150 TRAFALGAR ST
-36.88322985,174.80640693,13 GREEN LANE EAST,-36.8646979,174.759153,230 SYMONDS ST
-36.89388845,174.77167473,18 ARCADIA RD,-36.89343007,174.77090748,31 ARCADIA RD
-36.88303452,174.78646713,8 PATEY ST,-36.8646979,174.759153,230 SYMONDS ST
-36.92317738,174.8280656, SOUTHDOWN LN,-36.8646979,174.759153,230 SYMONDS ST
-36.90527297,174.74131657,1037 DOMINION RD,-36.90599588,174.74069773,11 MEMORIAL AVE
-36.92690872,174.8360852,5 LOCKHART PL,-36.92690872,174.8360852,5 LOCKHART PL
-36.86930322,174.78294497, MIDDLETON RD,-36.8677203,174.78308738,75 MIDDLETON RD
-36.86834618,174.77677937,1A KENT ST,-36.8646979,174.759153,230 SYMONDS ST
-36.90330553,174.80179172,3/8 WAHANUI RD,-36.90323472,174.80103642,7A WAHANUI RD
-36.91900215,174.77396852,33 SYMONDS ST,-36.91900215,174.77396852,33 SYMONDS ST
-36.88539707,174.7614217,536 MOUNT EDEN RD,-36.8646979,174.759153,230 SYMONDS ST
-36.88290682,174.7147081,2 PROSPERO TCE,-36.8646979,174.759153,230 SYMONDS ST
-36.89657802,174.74526768,178 LANDSCAPE RD,-36.89665643,174.74619472,170 LANDSCAPE RD
-36.85598278,174.7454361,9 BROWN ST,-36.8646979,174.759153,230 SYMONDS ST
-36.88944848,174.751468,12 MATIPO ST,-36.88944848,174.751468,OPP 12 MATIPO ST
-36.90330555,174.71102582,8 BATKIN RD,-36.90244092,174.71260963, BATKIN RD
-36.8689111,174.7580015,26 AKIRAHO ST,-36.8646979,174.759153,230 SYMONDS ST
-36.93450848,174.84501905,6 WALTERS RD,-36.8749316,174.74992013,7 CROMWELL ST
-36.87504935,174.73829672,33 ALTHAM AVE,-36.87504935,174.73829672,33 ALTHAM AVE
-36.87997743,174.74448503,49 PAICE AVE,-36.88039217,174.74503737,42 PAICE AVE
-36.87551265,174.7370899,OPP 14 MCDONALD ST,-36.86991668,174.74444858, CENTRAL RD
-36.93450848,174.84501905,6 WALTERS RD,-36.86991668,174.74444858, CENTRAL RD
-36.75770878,174.76126247,91 BRAEMAR RD,-36.7571441,174.76346788,123 BRAEMAR RD
-36.75288542,174.70335942,17 RIDE WAY,-36.75288542,174.70335942,17 RIDE WAY
-36.81538977,174.72875385,10 MARIPOSA CRES,-36.81502558,174.7288018,OPP 7 MARIPOSA CRES
-36.77727725,174.7586116,84 SHAKESPEARE RD,-36.77716595,174.75402482,52 NILE RD
-36.97177878,174.88754737,3 WINDSOR PL,-36.73853332,174.73963633,6 WINDSOR PL
-36.79518332,174.72507588, SPEEDY CRES,-36.79518332,174.72507588, SPEEDY CRES
-36.77940548,174.75199735,24 BROOK ST,-36.74313355,174.71958642,18 COWLEY PL
-36.7796034,174.74022177,3 LOCKET RD,-36.779965,174.7382273,18 BRUCE RD
-36.78479222,174.72505143,28 MARLBOROUGH AVE,-36.78516297,174.72693247,44 CHEQUERS AVE
-36.7806638,174.75234415,11 THORNTON RD,-36.74313355,174.71958642,18 COWLEY PL
-36.78484747,174.72584225,35 MARLBOROUGH AVE,-36.94441708,174.85065522,55 HIGH ST
-36.7846324,174.72563333,34 MARLBOROUGH AVE,-36.78485833,174.72698007,65 CHEQUERS AVE
-36.7834839,174.72828317, MARLBOROUGH AVE,-36.7834839,174.72828317, MARLBOROUGH AVE
-36.7853992,174.72291977,1 MARLBOROUGH AVE,-36.7834839,174.72828317, MARLBOROUGH AVE
-36.75239837,174.73355243,4 CYPRESS PL,-36.75200095,174.73465283, CYPRESS PL
-36.78490702,174.72565478,33 MARLBOROUGH AVE,-36.94444458,174.85044942, HIGH ST
-36.7236684,174.71570595, MEDALLION DR,-36.72362512,174.71650068,92 MEDALLION DR
-36.7588559,174.76804808,6b THE ESPLANADE,-36.74313355,174.71958642,18 COWLEY PL
-36.79647112,174.75358952,122 COLLEGE RD,-36.74313355,174.71958642,18 COWLEY PL
-36.75579422,174.70036385,6 SCHNAPPER ROCK RD,-36.75578503,174.69979377,10 SCHNAPPER ROCK RD
-36.81476673,174.72920915, MARIPOSA CRES,-36.74313355,174.71958642,18 COWLEY PL
-36.76087595,174.7434696,101 BECROFT DR,-36.762404,174.74376163,88 BECROFT DR
-36.75816638,174.73856138,113 SYCAMORE DR,-36.75655478,174.73781725,100 SYCAMORE DR
-36.74050857,174.75487503,1B WHITBY CRES,-36.74032881,174.75519702,3 WHITBY CRES
-36.7469133,174.73475853, CONSTELLATION DR,-36.74820558,174.73075372, VEGA PLACE
-36.7906806,174.77322072,445 LAKE RD,-36.82231505,174.7967756, LAKE RD
-36.77532818,174.75391302,12 QUEBEC RD,-36.7746327,174.75286793,24 QUEBEC RD
-36.73977777,174.72940542,13 ORBIT DR,-36.74313355,174.71958642,18 COWLEY PL
-36.79535267,174.752713,31 AKORANGA DR,-36.79452374,174.75314372,6 KITEWAO ST
